Index,ExistDependNew,NewDependExist,NewCycle,DeleteDependExist,ExistDependDelete,DeleteCycle,0to1,0to2,1to0,1toRevert1,1to2,2to1,2to0
9,0,0,0,0,0,0,0,0,0,0,0,1,0
7,0,0,0,0,0,0,0,0,0,0,0,1,0
6,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,1,0
8,1,1,1,1,1,1,1,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,1,0
3,1,1,1,0,0,0,1,0,1,0,0,1,1
2,0,0,0,0,0,1,0,0,0,0,0,0,0
5,1,1,0,0,0,0,0,0,1,0,1,1,0
